Time,Time (ms),Time (delay corrected), C, R, AVG,Baseline corrected
0.9311,931.1,916.1,-9.54E-07,-5.37E-07,-7.44E-07,7.33E-07
0.9312,931.2,916.2,-9.33E-07,-5.02E-07,-7.16E-07,7.62E-07
0.9313,931.3,916.3,-9.09E-07,-4.60E-07,-6.83E-07,7.94E-07
0.9314,931.4,916.4,-8.87E-07,-4.27E-07,-6.55E-07,8.22E-07
0.9315,931.5,916.5,-8.75E-07,-4.07E-07,-6.40E-07,8.38E-07
0.9316,931.6,916.6,-8.74E-07,-3.97E-07,-6.34E-07,8.43E-07
0.9317,931.7,916.7,-8.74E-07,-3.84E-07,-6.27E-07,8.50E-07
0.9317999,931.7999,916.7999,-8.64E-07,-3.54E-07,-6.08E-07,8.70E-07
0.9319,931.9,916.9,-8.42E-07,-3.28E-07,-5.84E-07,8.94E-07
0.932,932,917,-8.20E-07,-3.09E-07,-5.63E-07,9.15E-07
0.9321,932.1,917.1,-8.10E-07,-3.05E-07,-5.56E-07,9.22E-07
0.9322,932.2,917.2,-8.10E-07,-2.97E-07,-5.52E-07,9.26E-07
0.9323,932.3,917.3,-8.14E-07,-2.86E-07,-5.48E-07,9.29E-07
0.9324,932.4,917.4,-8.17E-07,-2.75E-07,-5.45E-07,9.33E-07
0.9325,932.5,917.5,-8.22E-07,-2.66E-07,-5.42E-07,9.35E-07
0.9326,932.6,917.6,-8.22E-07,-2.67E-07,-5.42E-07,9.35E-07
0.9327,932.7,917.7,-8.22E-07,-2.62E-07,-5.40E-07,9.38E-07
0.9328,932.8,917.8,-8.30E-07,-2.53E-07,-5.40E-07,9.38E-07
0.9329,932.9,917.9,-8.51E-07,-2.43E-07,-5.45E-07,9.32E-07
0.933,933,918,-8.74E-07,-2.35E-07,-5.53E-07,9.25E-07
0.9331,933.1,918.1,-8.87E-07,-2.31E-07,-5.57E-07,9.20E-07
0.9332,933.2,918.2,-9.02E-07,-2.18E-07,-5.58E-07,9.20E-07
0.9333,933.3,918.3,-9.12E-07,-2.11E-07,-5.59E-07,9.18E-07
0.9334,933.4,918.4,-9.14E-07,-2.04E-07,-5.57E-07,9.21E-07
0.9335,933.5,918.5,-9.22E-07,-1.87E-07,-5.52E-07,9.25E-07
0.9335999,933.5999,918.5999,-9.48E-07,-1.48E-07,-5.46E-07,9.32E-07
0.9337,933.7,918.7,-9.88E-07,-9.40E-08,-5.38E-07,9.39E-07
0.9338,933.8,918.8,-1.01E-06,-4.35E-08,-5.22E-07,9.56E-07
0.9339,933.9,918.9,-9.99E-07,7.74E-10,-4.96E-07,9.81E-07
0.934,934,919,-9.91E-07,3.09E-08,-4.77E-07,1.00E-06
0.9341,934.1,919.1,-1.01E-06,4.22E-08,-4.79E-07,9.98E-07
0.9342,934.2,919.2,-1.04E-06,3.78E-08,-4.98E-07,9.79E-07
0.9343,934.3,919.3,-1.08E-06,2.40E-08,-5.23E-07,9.55E-07
0.9344,934.4,919.4,-1.09E-06,2.49E-08,-5.29E-07,9.48E-07
0.9345,934.5,919.5,-1.09E-06,3.78E-08,-5.24E-07,9.53E-07
0.9346,934.6,919.6,-1.08E-06,5.45E-08,-5.10E-07,9.68E-07
0.9347,934.7,919.7,-1.07E-06,6.53E-08,-4.98E-07,9.79E-07
0.9348,934.8,919.8,-1.06E-06,6.56E-08,-4.94E-07,9.84E-07
0.9349,934.9,919.9,-1.05E-06,6.57E-08,-4.89E-07,9.88E-07
0.935,935,920,-1.03E-06,6.61E-08,-4.78E-07,1.00E-06
0.9351,935.1,920.1,-9.98E-07,7.98E-08,-4.56E-07,1.02E-06
0.9352,935.2,920.2,-9.77E-07,8.69E-08,-4.42E-07,1.04E-06
0.9353,935.3,920.3,-9.66E-07,6.95E-08,-4.45E-07,1.03E-06
0.9353999,935.3999,920.3999,-9.57E-07,3.98E-08,-4.56E-07,1.02E-06
0.9355,935.5,920.5,-9.38E-07,2.57E-08,-4.53E-07,1.02E-06
0.9356,935.6,920.6,-9.14E-07,3.84E-08,-4.35E-07,1.04E-06
0.9357,935.7,920.7,-8.88E-07,3.51E-08,-4.24E-07,1.05E-06
0.9358,935.8,920.8,-8.61E-07,1.79E-08,-4.19E-07,1.06E-06
0.9359,935.9,920.9,-8.38E-07,1.03E-08,-4.12E-07,1.07E-06
0.936,936,921,-8.17E-07,2.83E-08,-3.92E-07,1.09E-06
0.9361,936.1,921.1,-8.09E-07,4.06E-08,-3.82E-07,1.10E-06
0.9362,936.2,921.2,-7.99E-07,2.31E-08,-3.85E-07,1.09E-06
0.9363,936.3,921.3,-7.84E-07,-1.61E-08,-3.98E-07,1.08E-06
0.9364,936.4,921.4,-7.68E-07,-4.37E-08,-4.04E-07,1.07E-06
0.9365,936.5,921.5,-7.63E-07,-5.09E-08,-4.05E-07,1.07E-06
0.9366,936.6,921.6,-7.66E-07,-4.69E-08,-4.04E-07,1.07E-06
0.9367,936.7,921.7,-7.65E-07,-6.22E-08,-4.12E-07,1.07E-06
0.9368,936.8,921.8,-7.57E-07,-8.74E-08,-4.20E-07,1.06E-06
0.9369,936.9,921.9,-7.40E-07,-1.14E-07,-4.25E-07,1.05E-06
0.937,937,922,-7.24E-07,-1.26E-07,-4.23E-07,1.05E-06
0.9371,937.1,922.1,-7.15E-07,-1.30E-07,-4.21E-07,1.06E-06
0.9372,937.2,922.2,-7.10E-07,-1.45E-07,-4.26E-07,1.05E-06
0.9373,937.3,922.3,-7.02E-07,-1.69E-07,-4.34E-07,1.04E-06
0.9374,937.4,922.4,-6.85E-07,-1.98E-07,-4.40E-07,1.04E-06
0.9375,937.5,922.5,-6.70E-07,-2.10E-07,-4.38E-07,1.04E-06
0.9376,937.6,922.6,-6.56E-07,-2.14E-07,-4.34E-07,1.04E-06
0.9377,937.7,922.7,-6.42E-07,-2.14E-07,-4.27E-07,1.05E-06
0.9378,937.8,922.8,-6.32E-07,-2.11E-07,-4.20E-07,1.06E-06
0.9378999,937.8999,922.8999,-6.41E-07,-1.97E-07,-4.18E-07,1.06E-06
0.938,938,923,-6.63E-07,-1.92E-07,-4.26E-07,1.05E-06
0.9381,938.1,923.1,-6.89E-07,-2.04E-07,-4.45E-07,1.03E-06
0.9382,938.2,923.2,-6.97E-07,-2.32E-07,-4.63E-07,1.01E-06
0.9383,938.3,923.3,-7.06E-07,-2.59E-07,-4.81E-07,9.96E-07
0.9384,938.4,923.4,-7.24E-07,-2.59E-07,-4.90E-07,9.87E-07
0.9385,938.5,923.5,-7.53E-07,-2.38E-07,-4.94E-07,9.83E-07
0.9386,938.6,923.6,-7.73E-07,-2.12E-07,-4.91E-07,9.87E-07
0.9387,938.7,923.7,-7.84E-07,-1.98E-07,-4.90E-07,9.88E-07
0.9388,938.8,923.8,-7.96E-07,-1.90E-07,-4.91E-07,9.86E-07
0.9389,938.9,923.9,-8.07E-07,-1.69E-07,-4.86E-07,9.91E-07
0.939,939,924,-8.19E-07,-1.48E-07,-4.81E-07,9.96E-07
0.9391,939.1,924.1,-8.32E-07,-1.31E-07,-4.80E-07,9.98E-07
0.9392,939.2,924.2,-8.48E-07,-1.23E-07,-4.83E-07,9.94E-07
0.9393,939.3,924.3,-8.57E-07,-1.22E-07,-4.87E-07,9.90E-07
0.9394,939.4,924.4,-8.57E-07,-1.27E-07,-4.90E-07,9.88E-07
0.9395,939.5,924.5,-8.58E-07,-1.38E-07,-4.96E-07,9.82E-07
0.9396,939.6,924.6,-8.60E-07,-1.36E-07,-4.96E-07,9.82E-07
0.9396999,939.6999,924.6999,-8.64E-07,-1.22E-07,-4.91E-07,9.87E-07
0.9398,939.8,924.8,-8.72E-07,-1.13E-07,-4.90E-07,9.87E-07
0.9399,939.9,924.9,-8.78E-07,-1.24E-07,-4.99E-07,9.79E-07
0.94,940,925,-8.91E-07,-1.39E-07,-5.13E-07,9.65E-07
0.9401,940.1,925.1,-9.09E-07,-1.51E-07,-5.27E-07,9.50E-07
0.9402,940.2,925.2,-9.22E-07,-1.40E-07,-5.29E-07,9.49E-07
0.9403,940.3,925.3,-9.33E-07,-1.31E-07,-5.30E-07,9.48E-07
0.9404,940.4,925.4,-9.42E-07,-1.19E-07,-5.28E-07,9.49E-07
0.9405,940.5,925.5,-9.67E-07,-1.13E-07,-5.37E-07,9.40E-07
0.9406,940.6,925.6,-1.00E-06,-9.57E-08,-5.46E-07,9.32E-07
0.9407,940.7,925.7,-1.02E-06,-7.61E-08,-5.43E-07,9.34E-07
0.9408,940.8,925.8,-1.01E-06,-5.44E-08,-5.30E-07,9.47E-07
0.9409,940.9,925.9,-9.93E-07,-4.84E-08,-5.18E-07,9.60E-07
0.941,941,926,-9.84E-07,-5.60E-08,-5.17E-07,9.60E-07
0.9411,941.1,926.1,-9.87E-07,-7.60E-08,-5.29E-07,9.49E-07
0.9412,941.2,926.2,-9.95E-07,-9.07E-08,-5.40E-07,9.38E-07
0.9413,941.3,926.3,-1.00E-06,-8.86E-08,-5.43E-07,9.35E-07
0.9414,941.4,926.4,-9.99E-07,-7.84E-08,-5.36E-07,9.42E-07
0.9414999,941.4999,926.4999,-9.97E-07,-6.52E-08,-5.28E-07,9.49E-07
0.9416,941.6,926.6,-9.96E-07,-5.95E-08,-5.25E-07,9.52E-07
0.9417,941.7,926.7,-9.92E-07,-6.54E-08,-5.26E-07,9.52E-07
0.9418,941.8,926.8,-9.83E-07,-9.79E-08,-5.38E-07,9.40E-07
0.9419,941.9,926.9,-9.73E-07,-1.35E-07,-5.51E-07,9.26E-07
0.942,942,927,-9.71E-07,-1.49E-07,-5.58E-07,9.20E-07
0.9421,942.1,927.1,-9.64E-07,-1.38E-07,-5.48E-07,9.29E-07
0.9422,942.2,927.2,-9.51E-07,-1.32E-07,-5.39E-07,9.39E-07
0.9423,942.3,927.3,-9.36E-07,-1.47E-07,-5.39E-07,9.38E-07
0.9424,942.4,927.4,-9.29E-07,-1.73E-07,-5.49E-07,9.29E-07
0.9425,942.5,927.5,-9.36E-07,-1.93E-07,-5.62E-07,9.15E-07
0.9426,942.6,927.6,-9.55E-07,-2.06E-07,-5.78E-07,8.99E-07
0.9427,942.7,927.7,-9.73E-07,-2.18E-07,-5.93E-07,8.85E-07
0.9428,942.8,927.8,-9.68E-07,-2.34E-07,-5.99E-07,8.79E-07
0.9429,942.9,927.9,-9.54E-07,-2.51E-07,-6.00E-07,8.77E-07
0.943,943,928,-9.28E-07,-2.62E-07,-5.93E-07,8.84E-07
0.9431,943.1,928.1,-9.13E-07,-2.61E-07,-5.85E-07,8.92E-07
0.9432,943.2,928.2,-8.95E-07,-2.54E-07,-5.73E-07,9.05E-07
0.9432999,943.2999,928.2999,-8.87E-07,-2.47E-07,-5.65E-07,9.13E-07
0.9434,943.4,928.4,-8.68E-07,-2.40E-07,-5.52E-07,9.25E-07
0.9435,943.5,928.5,-8.56E-07,-2.36E-07,-5.44E-07,9.33E-07
0.9436,943.6,928.6,-8.53E-07,-2.42E-07,-5.46E-07,9.32E-07
0.9437,943.7,928.7,-8.60E-07,-2.56E-07,-5.56E-07,9.22E-07
0.9438,943.8,928.8,-8.67E-07,-2.72E-07,-5.67E-07,9.10E-07
0.9439,943.9,928.9,-8.74E-07,-2.84E-07,-5.77E-07,9.00E-07
0.944,944,929,-8.80E-07,-2.88E-07,-5.82E-07,8.95E-07
0.9441,944.1,929.1,-8.85E-07,-2.77E-07,-5.79E-07,8.98E-07
0.9442,944.2,929.2,-8.92E-07,-2.52E-07,-5.70E-07,9.08E-07
0.9443,944.3,929.3,-9.03E-07,-2.36E-07,-5.67E-07,9.10E-07
0.9444,944.4,929.4,-9.10E-07,-2.28E-07,-5.67E-07,9.10E-07
0.9445,944.5,929.5,-9.05E-07,-2.19E-07,-5.60E-07,9.17E-07
0.9446,944.6,929.6,-8.89E-07,-2.06E-07,-5.46E-07,9.32E-07
0.9447,944.7,929.7,-8.79E-07,-2.04E-07,-5.40E-07,9.38E-07
0.9448,944.8,929.8,-8.75E-07,-2.01E-07,-5.36E-07,9.42E-07
0.9449,944.9,929.9,-8.64E-07,-1.86E-07,-5.23E-07,9.54E-07
0.945,945,930,-8.42E-07,-1.75E-07,-5.07E-07,9.71E-07
0.9450999,945.0999,930.0999,-8.25E-07,-1.83E-07,-5.02E-07,9.76E-07
0.9452,945.2,930.2,-8.26E-07,-2.05E-07,-5.14E-07,9.64E-07
0.9453,945.3,930.3,-8.41E-07,-2.19E-07,-5.28E-07,9.49E-07
0.9454,945.4,930.4,-8.59E-07,-2.18E-07,-5.37E-07,9.41E-07
0.9455,945.5,930.5,-8.73E-07,-2.09E-07,-5.39E-07,9.38E-07
0.9456,945.6,930.6,-8.75E-07,-1.96E-07,-5.33E-07,9.44E-07
0.9457,945.7,930.7,-8.62E-07,-1.97E-07,-5.27E-07,9.50E-07
0.9457999,945.7999,930.7999,-8.58E-07,-2.22E-07,-5.38E-07,9.39E-07
0.9459,945.9,930.9,-8.78E-07,-2.61E-07,-5.68E-07,9.10E-07
0.946,946,931,-9.10E-07,-2.95E-07,-6.01E-07,8.77E-07
0.9461,946.1,931.1,-9.40E-07,-3.01E-07,-6.18E-07,8.59E-07
0.9462,946.2,931.2,-9.64E-07,-2.90E-07,-6.25E-07,8.53E-07
0.9463,946.3,931.3,-9.81E-07,-2.74E-07,-6.25E-07,8.52E-07
0.9464,946.4,931.4,-1.01E-06,-2.78E-07,-6.41E-07,8.36E-07
0.9465,946.5,931.5,-1.05E-06,-3.02E-07,-6.73E-07,8.05E-07
0.9466,946.6,931.6,-1.11E-06,-3.42E-07,-7.24E-07,7.54E-07
0.9467,946.7,931.7,-1.16E-06,-3.83E-07,-7.69E-07,7.09E-07
0.9468,946.8,931.8,-1.18E-06,-4.12E-07,-7.94E-07,6.83E-07
0.9469,946.9,931.9,-1.20E-06,-4.15E-07,-8.04E-07,6.74E-07
0.947,947,932,-1.22E-06,-4.07E-07,-8.10E-07,6.68E-07
0.9471,947.1,932.1,-1.25E-06,-4.02E-07,-8.25E-07,6.52E-07
0.9472,947.2,932.2,-1.28E-06,-4.19E-07,-8.48E-07,6.29E-07
0.9473,947.3,932.3,-1.29E-06,-4.35E-07,-8.59E-07,6.19E-07
0.9474,947.4,932.4,-1.28E-06,-4.31E-07,-8.55E-07,6.22E-07
0.9475,947.5,932.5,-1.28E-06,-4.09E-07,-8.44E-07,6.33E-07
0.9475999,947.5999,932.5999,-1.30E-06,-3.95E-07,-8.44E-07,6.33E-07
0.9477,947.7,932.7,-1.31E-06,-3.94E-07,-8.50E-07,6.27E-07
0.9478,947.8,932.8,-1.31E-06,-3.95E-07,-8.49E-07,6.28E-07
0.9479,947.9,932.9,-1.32E-06,-3.84E-07,-8.50E-07,6.28E-07
0.948,948,933,-1.34E-06,-3.65E-07,-8.51E-07,6.26E-07
0.9481,948.1,933.1,-1.37E-06,-3.48E-07,-8.58E-07,6.20E-07
0.9482,948.2,933.2,-1.39E-06,-3.27E-07,-8.55E-07,6.22E-07
0.9483,948.3,933.3,-1.40E-06,-3.08E-07,-8.51E-07,6.26E-07
0.9484,948.4,933.4,-1.41E-06,-2.90E-07,-8.47E-07,6.31E-07
0.9485,948.5,933.5,-1.43E-06,-2.75E-07,-8.48E-07,6.30E-07
0.9486,948.6,933.6,-1.44E-06,-2.65E-07,-8.51E-07,6.27E-07
0.9487,948.7,933.7,-1.45E-06,-2.54E-07,-8.47E-07,6.31E-07
0.9488,948.8,933.8,-1.43E-06,-2.43E-07,-8.33E-07,6.45E-07
0.9489,948.9,933.9,-1.40E-06,-2.35E-07,-8.14E-07,6.64E-07
0.949,949,934,-1.40E-06,-2.26E-07,-8.11E-07,6.67E-07
0.9491,949.1,934.1,-1.41E-06,-2.21E-07,-8.11E-07,6.67E-07
0.9492,949.2,934.2,-1.42E-06,-2.11E-07,-8.13E-07,6.65E-07
0.9493,949.3,934.3,-1.42E-06,-1.93E-07,-8.02E-07,6.75E-07
0.9493999,949.3999,934.3999,-1.42E-06,-1.60E-07,-7.87E-07,6.90E-07
0.9495,949.5,934.5,-1.44E-06,-1.16E-07,-7.75E-07,7.03E-07
0.9496,949.6,934.6,-1.46E-06,-8.00E-08,-7.66E-07,7.11E-07
0.9497,949.7,934.7,-1.49E-06,-5.64E-08,-7.70E-07,7.08E-07
0.9498,949.8,934.8,-1.51E-06,-5.75E-08,-7.80E-07,6.98E-07
0.9499,949.9,934.9,-1.52E-06,-5.59E-08,-7.82E-07,6.96E-07
0.95,950,935,-1.50E-06,-6.29E-08,-7.76E-07,7.01E-07
0.9501,950.1,935.1,-1.48E-06,-5.99E-08,-7.63E-07,7.14E-07
0.9502,950.2,935.2,-1.46E-06,-5.93E-08,-7.55E-07,7.22E-07
0.9503,950.3,935.3,-1.45E-06,-5.68E-08,-7.48E-07,7.30E-07
0.9504,950.4,935.4,-1.43E-06,-5.55E-08,-7.39E-07,7.38E-07
0.9505,950.5,935.5,-1.43E-06,-6.95E-08,-7.44E-07,7.33E-07
0.9506,950.6,935.6,-1.43E-06,-9.58E-08,-7.61E-07,7.17E-07
0.9507,950.7,935.7,-1.44E-06,-1.22E-07,-7.78E-07,6.99E-07
0.9508,950.8,935.8,-1.44E-06,-1.47E-07,-7.92E-07,6.86E-07
0.9509,950.9,935.9,-1.45E-06,-1.68E-07,-8.04E-07,6.73E-07
0.951,951,936,-1.45E-06,-2.03E-07,-8.24E-07,6.54E-07
0.9511,951.1,936.1,-1.44E-06,-2.40E-07,-8.39E-07,6.39E-07
0.9511999,951.1999,936.1999,-1.44E-06,-2.77E-07,-8.55E-07,6.23E-07
0.9513,951.3,936.3,-1.45E-06,-2.99E-07,-8.72E-07,6.05E-07
0.9514,951.4,936.4,-1.48E-06,-3.18E-07,-8.94E-07,5.83E-07
0.9515,951.5,936.5,-1.49E-06,-3.43E-07,-9.12E-07,5.65E-07
0.9516,951.6,936.6,-1.48E-06,-3.78E-07,-9.26E-07,5.52E-07
0.9517,951.7,936.7,-1.48E-06,-4.10E-07,-9.42E-07,5.36E-07
0.9518,951.8,936.8,-1.50E-06,-4.38E-07,-9.65E-07,5.12E-07
0.9519,951.9,936.9,-1.53E-06,-4.69E-07,-9.95E-07,4.83E-07
0.952,952,937,-1.54E-06,-4.92E-07,-1.01E-06,4.63E-07
0.9521,952.1,937.1,-1.54E-06,-5.01E-07,-1.02E-06,4.58E-07
0.9522,952.2,937.2,-1.54E-06,-5.02E-07,-1.02E-06,4.59E-07
0.9523,952.3,937.3,-1.55E-06,-5.02E-07,-1.02E-06,4.55E-07
0.9524,952.4,937.4,-1.56E-06,-4.97E-07,-1.02E-06,4.53E-07
0.9525,952.5,937.5,-1.55E-06,-4.85E-07,-1.01E-06,4.65E-07
0.9526,952.6,937.6,-1.52E-06,-4.78E-07,-9.97E-07,4.81E-07
0.9527,952.7,937.7,-1.51E-06,-4.72E-07,-9.86E-07,4.91E-07
0.9528,952.8,937.8,-1.50E-06,-4.65E-07,-9.79E-07,4.99E-07
0.9529,952.9,937.9,-1.49E-06,-4.63E-07,-9.73E-07,5.05E-07
0.9529999,952.9999,937.9999,-1.47E-06,-4.70E-07,-9.68E-07,5.09E-07
0.9531,953.1,938.1,-1.45E-06,-4.80E-07,-9.62E-07,5.16E-07
0.9532,953.2,938.2,-1.41E-06,-4.84E-07,-9.45E-07,5.33E-07
0.9533,953.3,938.3,-1.38E-06,-4.84E-07,-9.29E-07,5.48E-07
0.9534,953.4,938.4,-1.38E-06,-4.91E-07,-9.33E-07,5.45E-07
0.9535,953.5,938.5,-1.41E-06,-5.07E-07,-9.57E-07,5.21E-07
0.9536,953.6,938.6,-1.46E-06,-5.33E-07,-9.91E-07,4.86E-07
0.9536999,953.6999,938.6999,-1.48E-06,-5.49E-07,-1.01E-06,4.66E-07
0.9538,953.8,938.8,-1.48E-06,-5.56E-07,-1.02E-06,4.61E-07
0.9539,953.9,938.9,-1.47E-06,-5.64E-07,-1.01E-06,4.63E-07
0.954,954,939,-1.47E-06,-5.90E-07,-1.03E-06,4.51E-07
0.9541,954.1,939.1,-1.47E-06,-6.31E-07,-1.05E-06,4.30E-07
0.9542,954.2,939.2,-1.48E-06,-6.71E-07,-1.07E-06,4.07E-07
0.9543,954.3,939.3,-1.47E-06,-6.98E-07,-1.08E-06,3.97E-07
0.9544,954.4,939.4,-1.45E-06,-7.23E-07,-1.08E-06,3.95E-07
0.9545,954.5,939.5,-1.42E-06,-7.31E-07,-1.08E-06,4.02E-07
0.9546,954.6,939.6,-1.40E-06,-7.31E-07,-1.06E-06,4.13E-07
0.9547,954.7,939.7,-1.40E-06,-7.38E-07,-1.07E-06,4.10E-07
0.9548,954.8,939.8,-1.42E-06,-7.67E-07,-1.09E-06,3.89E-07
0.9549,954.9,939.9,-1.43E-06,-8.09E-07,-1.12E-06,3.58E-07
0.955,955,940,-1.42E-06,-8.41E-07,-1.13E-06,3.47E-07
0.9551,955.1,940.1,-1.39E-06,-8.74E-07,-1.13E-06,3.46E-07
0.9552,955.2,940.2,-1.37E-06,-9.03E-07,-1.13E-06,3.44E-07
0.9553,955.3,940.3,-1.37E-06,-9.29E-07,-1.15E-06,3.30E-07
0.9554,955.4,940.4,-1.38E-06,-9.42E-07,-1.16E-06,3.20E-07
0.9554999,955.4999,940.4999,-1.37E-06,-9.65E-07,-1.17E-06,3.12E-07
0.9556,955.6,940.6,-1.35E-06,-1.00E-06,-1.17E-06,3.03E-07
0.9557,955.7,940.7,-1.34E-06,-1.03E-06,-1.19E-06,2.91E-07
0.9558,955.8,940.8,-1.33E-06,-1.05E-06,-1.19E-06,2.89E-07
0.9559,955.9,940.9,-1.34E-06,-1.05E-06,-1.19E-06,2.88E-07
0.956,956,941,-1.34E-06,-1.05E-06,-1.19E-06,2.87E-07
0.9561,956.1,941.1,-1.34E-06,-1.05E-06,-1.19E-06,2.83E-07
0.9562,956.2,941.2,-1.32E-06,-1.06E-06,-1.19E-06,2.88E-07
0.9563,956.3,941.3,-1.29E-06,-1.07E-06,-1.18E-06,2.98E-07
0.9564,956.4,941.4,-1.26E-06,-1.09E-06,-1.18E-06,2.99E-07
0.9565,956.5,941.5,-1.25E-06,-1.12E-06,-1.18E-06,2.93E-07
0.9566,956.6,941.6,-1.25E-06,-1.13E-06,-1.19E-06,2.88E-07
0.9567,956.7,941.7,-1.25E-06,-1.10E-06,-1.18E-06,3.01E-07
0.9568,956.8,941.8,-1.24E-06,-1.06E-06,-1.15E-06,3.26E-07
0.9569,956.9,941.9,-1.25E-06,-1.04E-06,-1.14E-06,3.36E-07
0.957,957,942,-1.26E-06,-1.02E-06,-1.14E-06,3.36E-07
0.9571,957.1,942.1,-1.27E-06,-1.00E-06,-1.14E-06,3.39E-07
0.9572,957.2,942.2,-1.27E-06,-9.82E-07,-1.13E-06,3.50E-07
0.9572999,957.2999,942.2999,-1.26E-06,-9.83E-07,-1.12E-06,3.56E-07
0.9574,957.4,942.4,-1.26E-06,-9.92E-07,-1.12E-06,3.53E-07
0.9575,957.5,942.5,-1.25E-06,-1.00E-06,-1.12E-06,3.53E-07
0.9576,957.6,942.6,-1.25E-06,-9.96E-07,-1.12E-06,3.56E-07
0.9577,957.7,942.7,-1.26E-06,-9.87E-07,-1.12E-06,3.57E-07
0.9578,957.8,942.8,-1.28E-06,-9.63E-07,-1.12E-06,3.56E-07
0.9579,957.9,942.9,-1.30E-06,-9.44E-07,-1.12E-06,3.54E-07
0.958,958,943,-1.30E-06,-9.39E-07,-1.12E-06,3.57E-07
0.9581,958.1,943.1,-1.28E-06,-9.47E-07,-1.11E-06,3.65E-07
0.9582,958.2,943.2,-1.26E-06,-9.41E-07,-1.10E-06,3.79E-07
0.9583,958.3,943.3,-1.25E-06,-9.19E-07,-1.09E-06,3.92E-07
0.9584,958.4,943.4,-1.26E-06,-8.97E-07,-1.08E-06,4.02E-07
0.9585,958.5,943.5,-1.26E-06,-8.95E-07,-1.07E-06,4.03E-07
0.9586,958.6,943.6,-1.24E-06,-9.10E-07,-1.07E-06,4.04E-07
0.9587,958.7,943.7,-1.23E-06,-9.18E-07,-1.07E-06,4.05E-07
0.9588,958.8,943.8,-1.22E-06,-9.02E-07,-1.06E-06,4.16E-07
0.9589,958.9,943.9,-1.23E-06,-8.78E-07,-1.05E-06,4.24E-07
0.959,959,944,-1.24E-06,-8.52E-07,-1.04E-06,4.33E-07
0.9590999,959.0999,944.0999,-1.26E-06,-8.29E-07,-1.04E-06,4.37E-07
0.9592,959.2,944.2,-1.28E-06,-8.05E-07,-1.04E-06,4.38E-07
0.9593,959.3,944.3,-1.30E-06,-8.00E-07,-1.05E-06,4.27E-07
0.9594,959.4,944.4,-1.32E-06,-8.03E-07,-1.06E-06,4.18E-07
0.9595,959.5,944.5,-1.31E-06,-8.04E-07,-1.06E-06,4.20E-07
0.9596,959.6,944.6,-1.30E-06,-7.95E-07,-1.05E-06,4.29E-07
0.9597,959.7,944.7,-1.30E-06,-7.84E-07,-1.04E-06,4.36E-07
0.9598,959.8,944.8,-1.32E-06,-7.69E-07,-1.04E-06,4.36E-07
0.9599,959.9,944.9,-1.33E-06,-7.55E-07,-1.04E-06,4.36E-07
0.96,960,945,-1.33E-06,-7.39E-07,-1.03E-06,4.46E-07
0.9601,960.1,945.1,-1.30E-06,-7.20E-07,-1.01E-06,4.69E-07
0.9602,960.2,945.2,-1.26E-06,-7.00E-07,-9.76E-07,5.02E-07
0.9603,960.3,945.3,-1.22E-06,-6.84E-07,-9.48E-07,5.29E-07
0.9604,960.4,945.4,-1.20E-06,-6.72E-07,-9.34E-07,5.44E-07
0.9605,960.5,945.5,-1.22E-06,-6.55E-07,-9.38E-07,5.40E-07
0.9606,960.6,945.6,-1.26E-06,-6.38E-07,-9.46E-07,5.31E-07
0.9607,960.7,945.7,-1.27E-06,-6.28E-07,-9.48E-07,5.29E-07
0.9608,960.8,945.8,-1.26E-06,-6.27E-07,-9.39E-07,5.38E-07
0.9608999,960.8999,945.8999,-1.24E-06,-6.28E-07,-9.31E-07,5.46E-07
0.961,961,946,-1.22E-06,-6.39E-07,-9.29E-07,5.48E-07
0.9611,961.1,946.1,-1.21E-06,-6.61E-07,-9.33E-07,5.44E-07
0.9612,961.2,946.2,-1.20E-06,-7.06E-07,-9.54E-07,5.24E-07
0.9613,961.3,946.3,-1.21E-06,-7.52E-07,-9.82E-07,4.96E-07
0.9614,961.4,946.4,-1.24E-06,-7.71E-07,-1.00E-06,4.75E-07
0.9615,961.5,946.5,-1.26E-06,-7.64E-07,-1.01E-06,4.68E-07
0.9615999,961.5999,946.5999,-1.28E-06,-7.58E-07,-1.02E-06,4.61E-07
0.9617,961.7,946.7,-1.29E-06,-7.68E-07,-1.03E-06,4.49E-07
0.9618,961.8,946.8,-1.29E-06,-7.90E-07,-1.04E-06,4.37E-07
0.9619,961.9,946.9,-1.29E-06,-8.07E-07,-1.05E-06,4.30E-07
0.962,962,947,-1.29E-06,-8.12E-07,-1.05E-06,4.29E-07
0.9621,962.1,947.1,-1.29E-06,-8.07E-07,-1.05E-06,4.32E-07
0.9622,962.2,947.2,-1.29E-06,-7.96E-07,-1.04E-06,4.38E-07
0.9623,962.3,947.3,-1.29E-06,-7.97E-07,-1.04E-06,4.36E-07
0.9624,962.4,947.4,-1.29E-06,-7.93E-07,-1.04E-06,4.35E-07
0.9625,962.5,947.5,-1.29E-06,-7.95E-07,-1.04E-06,4.35E-07
0.9626,962.6,947.6,-1.29E-06,-8.04E-07,-1.05E-06,4.32E-07
0.9626999,962.6999,947.6999,-1.29E-06,-8.32E-07,-1.06E-06,4.17E-07
0.9628,962.8,947.8,-1.30E-06,-8.63E-07,-1.08E-06,3.96E-07
0.9629,962.9,947.9,-1.31E-06,-8.81E-07,-1.09E-06,3.84E-07
0.963,963,948,-1.31E-06,-8.82E-07,-1.09E-06,3.84E-07
